ISO date,label,path type,paths,hosts,threads,dirs,files,file size,block size,direct IO,random,random aligned,IO depth,shared paths,truncate,operation,time ms [first],time ms [last],entries/s [first],entries/s [last],IOPS [first],IOPS [last],MiB/s [first],MiB/s [last],CPU% [first],CPU% [last],entries [first],entries [last],MiB [first],MiB [last],Ent lat us [min],Ent lat us [avg],Ent lat us [max],IO lat us [min],IO lat us [avg],IO lat us [max],rwmix read entries/s [first],rwmix read entries/s [last],rwmix read IOPS [first],rwmix read IOPS [last],rwmix read MiB/s [first],rwmix read MiB/s [last],rwmix read entries [first],rwmix read entries [last],rwmix read MiB [first],rwmix read MiB [last],rwmix read Ent lat us [min],rwmix read Ent lat us [avg],rwmix read Ent lat us [max],rwmix read IO lat us [min],rwmix read IO lat us [avg],rwmix read IO lat us [max],version,command
2025-07-26T21:50:44.545-0400,Sequential_Large_File,file,1,1,4,,,1073741824,32768,0,0,,1,,0,WRITE,10358,10370,,,3151,3159,98,98,22,22,,,1020,1024,,,,18,1264,8267507,,,,,,,,,,,,,,,,,3.0-29,"/elbencho/elbencho" "--label" "Sequential_Large_File" "--write" "--read" "--iodepth=1" "--threads=4" "--block=32K" "--size=1G" "--timelimit" "1200" "--live1" "--livecsvex" "--livecsv" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2148\20250726_2148_SLF-live.csv" "--csvfile" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2148\20250726_2148_SLF.csv" "--resfile" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2148\20250726_2148_SLF.txt" "--log" "0" "--cpu" "--lat" "\\beastserver.beastmode.local.net\benchmark_tests_hdd\data_testing\20250726215044508253_SLF.BIN" 
2025-07-26T21:50:54.918-0400,Sequential_Large_File,file,1,1,4,,,1073741824,32768,0,0,,1,,0,READ,382,390,,,83878,83898,2621,2621,33,34,,,1001,1024,,,,5,46,3792,,,,,,,,,,,,,,,,,3.0-29,"/elbencho/elbencho" "--label" "Sequential_Large_File" "--write" "--read" "--iodepth=1" "--threads=4" "--block=32K" "--size=1G" "--timelimit" "1200" "--live1" "--livecsvex" "--livecsv" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2148\20250726_2148_SLF-live.csv" "--csvfile" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2148\20250726_2148_SLF.csv" "--resfile" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2148\20250726_2148_SLF.txt" "--log" "0" "--cpu" "--lat" "\\beastserver.beastmode.local.net\benchmark_tests_hdd\data_testing\20250726215044508253_SLF.BIN" 
2025-07-26T21:51:08.873-0400,Sequential_Large_File,file,1,1,8,,,1073741824,32768,0,0,,1,,0,WRITE,11045,11098,,,2789,2952,87,92,25,25,,,962,1024,,,,19,2704,10204014,,,,,,,,,,,,,,,,,3.0-29,"/elbencho/elbencho" "--label" "Sequential_Large_File" "--write" "--read" "--iodepth=1" "--threads=8" "--block=32K" "--size=1G" "--timelimit" "1200" "--live1" "--livecsvex" "--livecsv" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2148\20250726_2148_SLF-live.csv" "--csvfile" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2148\20250726_2148_SLF.csv" "--resfile" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2148\20250726_2148_SLF.txt" "--log" "0" "--cpu" "--lat" "\\beastserver.beastmode.local.net\benchmark_tests_hdd\data_testing\20250726215108819536_SLF.BIN" 
2025-07-26T21:51:19.973-0400,Sequential_Large_File,file,1,1,8,,,1073741824,32768,0,0,,1,,0,READ,347,433,,,75842,75559,2370,2361,29,31,,,823,1024,,,,4,95,13874,,,,,,,,,,,,,,,,,3.0-29,"/elbencho/elbencho" "--label" "Sequential_Large_File" "--write" "--read" "--iodepth=1" "--threads=8" "--block=32K" "--size=1G" "--timelimit" "1200" "--live1" "--livecsvex" "--livecsv" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2148\20250726_2148_SLF-live.csv" "--csvfile" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2148\20250726_2148_SLF.csv" "--resfile" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2148\20250726_2148_SLF.txt" "--log" "0" "--cpu" "--lat" "\\beastserver.beastmode.local.net\benchmark_tests_hdd\data_testing\20250726215108819536_SLF.BIN" 
2025-07-26T21:51:35.024-0400,Sequential_Large_File,file,1,1,16,,,1073741824,32768,0,0,,1,,0,WRITE,11454,11917,,,1758,2749,54,85,23,24,,,629,1024,,,,18,5775,10729488,,,,,,,,,,,,,,,,,3.0-29,"/elbencho/elbencho" "--label" "Sequential_Large_File" "--write" "--read" "--iodepth=1" "--threads=16" "--block=32K" "--size=1G" "--timelimit" "1200" "--live1" "--livecsvex" "--livecsv" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2148\20250726_2148_SLF-live.csv" "--csvfile" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2148\20250726_2148_SLF.csv" "--resfile" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2148\20250726_2148_SLF.txt" "--log" "0" "--cpu" "--lat" "\\beastserver.beastmode.local.net\benchmark_tests_hdd\data_testing\20250726215134983700_SLF.BIN" 
2025-07-26T21:51:46.944-0400,Sequential_Large_File,file,1,1,16,,,1073741824,32768,0,0,,1,,0,READ,251,446,,,72506,73392,2265,2293,24,34,,,570,1024,,,,5,188,18257,,,,,,,,,,,,,,,,,3.0-29,"/elbencho/elbencho" "--label" "Sequential_Large_File" "--write" "--read" "--iodepth=1" "--threads=16" "--block=32K" "--size=1G" "--timelimit" "1200" "--live1" "--livecsvex" "--livecsv" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2148\20250726_2148_SLF-live.csv" "--csvfile" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2148\20250726_2148_SLF.csv" "--resfile" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2148\20250726_2148_SLF.txt" "--log" "0" "--cpu" "--lat" "\\beastserver.beastmode.local.net\benchmark_tests_hdd\data_testing\20250726215134983700_SLF.BIN" 
2025-07-26T21:52:01.307-0400,Sequential_Large_File,file,1,1,1,,,1073741824,65536,0,0,,1,,0,WRITE,1472,1472,,,11124,11124,695,695,24,24,,,1024,1024,,,,33,89,18196,,,,,,,,,,,,,,,,,3.0-29,"/elbencho/elbencho" "--label" "Sequential_Large_File" "--write" "--read" "--iodepth=1" "--threads=1" "--block=64K" "--size=1G" "--timelimit" "1200" "--live1" "--livecsvex" "--livecsv" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2148\20250726_2148_SLF-live.csv" "--csvfile" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2148\20250726_2148_SLF.csv" "--resfile" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2148\20250726_2148_SLF.txt" "--log" "0" "--cpu" "--lat" "\\beastserver.beastmode.local.net\benchmark_tests_hdd\data_testing\20250726215201269539_SLF.BIN" 
2025-07-26T21:52:02.781-0400,Sequential_Large_File,file,1,1,1,,,1073741824,65536,0,0,,1,,0,READ,200,200,,,81791,81791,5111,5111,27,27,,,1024,1024,,,,6,11,373,,,,,,,,,,,,,,,,,3.0-29,"/elbencho/elbencho" "--label" "Sequential_Large_File" "--write" "--read" "--iodepth=1" "--threads=1" "--block=64K" "--size=1G" "--timelimit" "1200" "--live1" "--livecsvex" "--livecsv" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2148\20250726_2148_SLF-live.csv" "--csvfile" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2148\20250726_2148_SLF.csv" "--resfile" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2148\20250726_2148_SLF.txt" "--log" "0" "--cpu" "--lat" "\\beastserver.beastmode.local.net\benchmark_tests_hdd\data_testing\20250726215201269539_SLF.BIN" 
2025-07-26T21:52:21.340-0400,Sequential_Large_File,file,1,1,4,,,1073741824,65536,0,0,,1,,0,WRITE,9824,9836,,,1632,1665,102,104,24,24,,,1002,1024,,,,35,2399,8804648,,,,,,,,,,,,,,,,,3.0-29,"/elbencho/elbencho" "--label" "Sequential_Large_File" "--write" "--read" "--iodepth=1" "--threads=4" "--block=64K" "--size=1G" "--timelimit" "1200" "--live1" "--livecsvex" "--livecsv" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2148\20250726_2148_SLF-live.csv" "--csvfile" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2148\20250726_2148_SLF.csv" "--resfile" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2148\20250726_2148_SLF.txt" "--log" "0" "--cpu" "--lat" "\\beastserver.beastmode.local.net\benchmark_tests_hdd\data_testing\20250726215221298530_SLF.BIN" 
2025-07-26T21:52:31.179-0400,Sequential_Large_File,file,1,1,4,,,1073741824,65536,0,0,,1,,0,READ,291,305,,,53367,53698,3335,3356,31,35,,,972,1024,,,,8,72,9574,,,,,,,,,,,,,,,,,3.0-29,"/elbencho/elbencho" "--label" "Sequential_Large_File" "--write" "--read" "--iodepth=1" "--threads=4" "--block=64K" "--size=1G" "--timelimit" "1200" "--live1" "--livecsvex" "--livecsv" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2148\20250726_2148_SLF-live.csv" "--csvfile" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2148\20250726_2148_SLF.csv" "--resfile" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2148\20250726_2148_SLF.txt" "--log" "0" "--cpu" "--lat" "\\beastserver.beastmode.local.net\benchmark_tests_hdd\data_testing\20250726215221298530_SLF.BIN" 
