ISO Date,Label,Phase,RuntimeMS,Rank,MixType,Done%,DoneBytes,MiB/s,IOPS,Entries,Entries/s,Lat Ent us,Lat IO us,Active,CPU,Service,
2025-07-26T11:50:21.796-0400,SW_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[64K]_FILESIZE[1G]_IODEPTH[1],WRITE,2000,Total,,9,103546880,49,790,0,0,0,4419,4,7,,
2025-07-26T11:50:21.796-0400,SW_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[64K]_FILESIZE[1G]_IODEPTH[1],WRITE,2000,0,,8,21495808,,,0,,,,1,6,centos01.beastmode.local.net:1611,
2025-07-26T11:50:21.796-0400,SW_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[64K]_FILESIZE[1G]_IODEPTH[1],WRITE,2000,1,,7,21168128,,,0,,,,1,6,centos02.beastmode.local.net:1611,
2025-07-26T11:50:21.796-0400,SW_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[64K]_FILESIZE[1G]_IODEPTH[1],WRITE,2000,2,,7,21299200,,,0,,,,1,6,centos03.beastmode.local.net:1611,
2025-07-26T11:50:21.796-0400,SW_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[64K]_FILESIZE[1G]_IODEPTH[1],WRITE,2000,3,,14,39583744,,,0,,,,1,10,centos04.beastmode.local.net:1611,
2025-07-26T11:50:23.796-0400,SW_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[64K]_FILESIZE[1G]_IODEPTH[1],WRITE,4000,Total,,20,223739904,57,917,0,0,0,4376,4,6,,
2025-07-26T11:50:23.796-0400,SW_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[64K]_FILESIZE[1G]_IODEPTH[1],WRITE,4000,0,,17,45875200,,,0,,,,1,6,centos01.beastmode.local.net:1611,
2025-07-26T11:50:23.796-0400,SW_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[64K]_FILESIZE[1G]_IODEPTH[1],WRITE,4000,1,,16,45547520,,,0,,,,1,6,centos02.beastmode.local.net:1611,
2025-07-26T11:50:23.796-0400,SW_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[64K]_FILESIZE[1G]_IODEPTH[1],WRITE,4000,2,,17,45678592,,,0,,,,1,5,centos03.beastmode.local.net:1611,
2025-07-26T11:50:23.796-0400,SW_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[64K]_FILESIZE[1G]_IODEPTH[1],WRITE,4000,3,,32,86638592,,,0,,,,1,8,centos04.beastmode.local.net:1611,
