ISO Date,Label,Phase,RuntimeMS,Rank,MixType,Done%,DoneBytes,MiB/s,IOPS,Entries,Entries/s,Lat Ent us,Lat IO us,Active,CPU,Service,
2025-07-26T11:54:54.398-0400,SW_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[512K]_FILESIZE[1G]_IODEPTH[1],WRITE,2000,Total,,23,247463936,118,236,0,0,0,15357,4,15,,
2025-07-26T11:54:54.398-0400,SW_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[512K]_FILESIZE[1G]_IODEPTH[1],WRITE,2000,0,,8,21495808,,,0,,,,1,6,centos01.beastmode.local.net:1611,
2025-07-26T11:54:54.398-0400,SW_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[512K]_FILESIZE[1G]_IODEPTH[1],WRITE,2000,1,,8,21495808,,,0,,,,1,6,centos02.beastmode.local.net:1611,
2025-07-26T11:54:54.398-0400,SW_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[512K]_FILESIZE[1G]_IODEPTH[1],WRITE,2000,2,,7,19398656,,,0,,,,1,6,centos03.beastmode.local.net:1611,
2025-07-26T11:54:54.398-0400,SW_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[512K]_FILESIZE[1G]_IODEPTH[1],WRITE,2000,3,,68,185073664,,,0,,,,1,42,centos04.beastmode.local.net:1611,
2025-07-26T11:54:56.398-0400,SW_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[512K]_FILESIZE[1G]_IODEPTH[1],WRITE,4000,Total,,36,396886016,71,142,0,0,0,44292,3,4,,
2025-07-26T11:54:56.398-0400,SW_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[512K]_FILESIZE[1G]_IODEPTH[1],WRITE,4000,0,,16,43515904,,,0,,,,1,5,centos01.beastmode.local.net:1611,
2025-07-26T11:54:56.398-0400,SW_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[512K]_FILESIZE[1G]_IODEPTH[1],WRITE,4000,1,,16,43515904,,,0,,,,1,5,centos02.beastmode.local.net:1611,
2025-07-26T11:54:56.398-0400,SW_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[512K]_FILESIZE[1G]_IODEPTH[1],WRITE,4000,2,,15,41418752,,,0,,,,1,6,centos03.beastmode.local.net:1611,
2025-07-26T11:54:56.398-0400,SW_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[512K]_FILESIZE[1G]_IODEPTH[1],WRITE,4000,3,,100,268435456,,,0,,,,0,0,centos04.beastmode.local.net:1611,
2025-07-26T11:54:58.398-0400,SW_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[512K]_FILESIZE[1G]_IODEPTH[1],WRITE,6000,Total,,43,468189184,34,68,0,0,0,42809,3,4,,
2025-07-26T11:54:58.398-0400,SW_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[512K]_FILESIZE[1G]_IODEPTH[1],WRITE,6000,0,,24,65536000,,,0,,,,1,6,centos01.beastmode.local.net:1611,
2025-07-26T11:54:58.398-0400,SW_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[512K]_FILESIZE[1G]_IODEPTH[1],WRITE,6000,1,,25,68157440,,,0,,,,1,6,centos02.beastmode.local.net:1611,
2025-07-26T11:54:58.398-0400,SW_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[512K]_FILESIZE[1G]_IODEPTH[1],WRITE,6000,2,,24,66060288,,,0,,,,1,4,centos03.beastmode.local.net:1611,
2025-07-26T11:54:58.398-0400,SW_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[512K]_FILESIZE[1G]_IODEPTH[1],WRITE,6000,3,,100,268435456,,,0,,,,0,0,centos04.beastmode.local.net:1611,
2025-07-26T11:55:00.398-0400,SW_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[512K]_FILESIZE[1G]_IODEPTH[1],WRITE,8000,Total,,47,508559360,19,38,0,0,0,42803,3,4,,
2025-07-26T11:55:00.398-0400,SW_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[512K]_FILESIZE[1G]_IODEPTH[1],WRITE,8000,0,,31,83886080,,,0,,,,1,6,centos01.beastmode.local.net:1611,
2025-07-26T11:55:00.398-0400,SW_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[512K]_FILESIZE[1G]_IODEPTH[1],WRITE,8000,1,,33,90177536,,,0,,,,1,6,centos02.beastmode.local.net:1611,
