ISO date,label,path type,paths,hosts,threads,dirs,files,file size,block size,direct IO,random,random aligned,IO depth,shared paths,truncate,operation,time ms [first],time ms [last],entries/s [first],entries/s [last],IOPS [first],IOPS [last],MiB/s [first],MiB/s [last],CPU% [first],CPU% [last],entries [first],entries [last],MiB [first],MiB [last],Ent lat us [min],Ent lat us [avg],Ent lat us [max],IO lat us [min],IO lat us [avg],IO lat us [max],rwmix read entries/s [first],rwmix read entries/s [last],rwmix read IOPS [first],rwmix read IOPS [last],rwmix read MiB/s [first],rwmix read MiB/s [last],rwmix read entries [first],rwmix read entries [last],rwmix read MiB [first],rwmix read MiB [last],rwmix read Ent lat us [min],rwmix read Ent lat us [avg],rwmix read Ent lat us [max],rwmix read IO lat us [min],rwmix read IO lat us [avg],rwmix read IO lat us [max],version,command
2025-08-05T02:27:35.170-0400,003_SEQUENTIAL__4G_1M_2T_1D__WCX11.2.19,dir,1,1,2,1,1,4294967296,1048576,0,0,,1,,0,MKDIRS,0,0,14925,14925,,,,,0,0,2,2,,,43,43,43,,,,,,,,,,,,,,,,,,,,3.0-29,"/usr/bin/elbencho" "--label" "003_SEQUENTIAL__4G_1M_2T_1D__WCX11.2.19" "--write" "--read" "--trunctosize" "--cpu" "--lat" "--log" "0" "--timelimit" "900" "--no0usecerr" "--dirsharing" "--files" "1" "--dirs" "1" "--mkdirs" "--deldirs" "--delfiles" "--live1" "--livecsvex" "--liveint" "1000" "--iodepth=1" "--threads=2" "--block=1M" "--size=4G" "--csvfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx11.2.19_003_SEQUENTIAL__4G_1M_2T_1D__WCX11.2.19.csv" "--resfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx11.2.19_003_SEQUENTIAL__4G_1M_2T_1D__WCX11.2.19.txt" "--livecsv" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx11.2.19_003_SEQUENTIAL__4G_1M_2T_1D__WCX11.2.19.live" "/mnt/Drives/04000b/benchmark_tests/data_testing/wcx11.2.19" 
2025-08-05T02:27:35.170-0400,003_SEQUENTIAL__4G_1M_2T_1D__WCX11.2.19,dir,1,1,2,1,1,4294967296,1048576,0,0,,1,,0,WRITE,3243,3248,0,0,2523,2521,2523,2521,19,19,1,2,8185,8192,3243367,3245945,3248523,756,791,1201,,,,,,,,,,,,,,,,,3.0-29,"/usr/bin/elbencho" "--label" "003_SEQUENTIAL__4G_1M_2T_1D__WCX11.2.19" "--write" "--read" "--trunctosize" "--cpu" "--lat" "--log" "0" "--timelimit" "900" "--no0usecerr" "--dirsharing" "--files" "1" "--dirs" "1" "--mkdirs" "--deldirs" "--delfiles" "--live1" "--livecsvex" "--liveint" "1000" "--iodepth=1" "--threads=2" "--block=1M" "--size=4G" "--csvfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx11.2.19_003_SEQUENTIAL__4G_1M_2T_1D__WCX11.2.19.csv" "--resfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx11.2.19_003_SEQUENTIAL__4G_1M_2T_1D__WCX11.2.19.txt" "--livecsv" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx11.2.19_003_SEQUENTIAL__4G_1M_2T_1D__WCX11.2.19.live" "/mnt/Drives/04000b/benchmark_tests/data_testing/wcx11.2.19" 
2025-08-05T02:27:38.420-0400,003_SEQUENTIAL__4G_1M_2T_1D__WCX11.2.19,dir,1,1,2,1,1,4294967296,1048576,0,0,,1,,0,READ,466,469,2,4,17476,17436,17476,17436,25,25,1,2,8148,8192,466178,467987,469796,76,113,273,,,,,,,,,,,,,,,,,3.0-29,"/usr/bin/elbencho" "--label" "003_SEQUENTIAL__4G_1M_2T_1D__WCX11.2.19" "--write" "--read" "--trunctosize" "--cpu" "--lat" "--log" "0" "--timelimit" "900" "--no0usecerr" "--dirsharing" "--files" "1" "--dirs" "1" "--mkdirs" "--deldirs" "--delfiles" "--live1" "--livecsvex" "--liveint" "1000" "--iodepth=1" "--threads=2" "--block=1M" "--size=4G" "--csvfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx11.2.19_003_SEQUENTIAL__4G_1M_2T_1D__WCX11.2.19.csv" "--resfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx11.2.19_003_SEQUENTIAL__4G_1M_2T_1D__WCX11.2.19.txt" "--livecsv" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx11.2.19_003_SEQUENTIAL__4G_1M_2T_1D__WCX11.2.19.live" "/mnt/Drives/04000b/benchmark_tests/data_testing/wcx11.2.19" 
2025-08-05T02:27:38.890-0400,003_SEQUENTIAL__4G_1M_2T_1D__WCX11.2.19,dir,1,1,2,1,1,4294967296,1048576,0,0,,1,,0,RMFILES,772,778,1,2,,,,,24,24,1,2,,,772510,775636,778763,,,,,,,,,,,,,,,,,,,,3.0-29,"/usr/bin/elbencho" "--label" "003_SEQUENTIAL__4G_1M_2T_1D__WCX11.2.19" "--write" "--read" "--trunctosize" "--cpu" "--lat" "--log" "0" "--timelimit" "900" "--no0usecerr" "--dirsharing" "--files" "1" "--dirs" "1" "--mkdirs" "--deldirs" "--delfiles" "--live1" "--livecsvex" "--liveint" "1000" "--iodepth=1" "--threads=2" "--block=1M" "--size=4G" "--csvfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx11.2.19_003_SEQUENTIAL__4G_1M_2T_1D__WCX11.2.19.csv" "--resfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx11.2.19_003_SEQUENTIAL__4G_1M_2T_1D__WCX11.2.19.txt" "--livecsv" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx11.2.19_003_SEQUENTIAL__4G_1M_2T_1D__WCX11.2.19.live" "/mnt/Drives/04000b/benchmark_tests/data_testing/wcx11.2.19" 
2025-08-05T02:27:39.669-0400,003_SEQUENTIAL__4G_1M_2T_1D__WCX11.2.19,dir,1,1,2,1,1,4294967296,1048576,0,0,,1,,0,RMDIRS,0,0,20000,20000,,,,,0,0,2,2,,,40,43,47,,,,,,,,,,,,,,,,,,,,3.0-29,"/usr/bin/elbencho" "--label" "003_SEQUENTIAL__4G_1M_2T_1D__WCX11.2.19" "--write" "--read" "--trunctosize" "--cpu" "--lat" "--log" "0" "--timelimit" "900" "--no0usecerr" "--dirsharing" "--files" "1" "--dirs" "1" "--mkdirs" "--deldirs" "--delfiles" "--live1" "--livecsvex" "--liveint" "1000" "--iodepth=1" "--threads=2" "--block=1M" "--size=4G" "--csvfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx11.2.19_003_SEQUENTIAL__4G_1M_2T_1D__WCX11.2.19.csv" "--resfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx11.2.19_003_SEQUENTIAL__4G_1M_2T_1D__WCX11.2.19.txt" "--livecsv" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx11.2.19_003_SEQUENTIAL__4G_1M_2T_1D__WCX11.2.19.live" "/mnt/Drives/04000b/benchmark_tests/data_testing/wcx11.2.19" 
