ISO date,label,path type,paths,hosts,threads,dirs,files,file size,block size,direct IO,random,random aligned,IO depth,shared paths,truncate,operation,time ms [first],time ms [last],entries/s [first],entries/s [last],IOPS [first],IOPS [last],MiB/s [first],MiB/s [last],CPU% [first],CPU% [last],entries [first],entries [last],MiB [first],MiB [last],Ent lat us [min],Ent lat us [avg],Ent lat us [max],IO lat us [min],IO lat us [avg],IO lat us [max],rwmix read entries/s [first],rwmix read entries/s [last],rwmix read IOPS [first],rwmix read IOPS [last],rwmix read MiB/s [first],rwmix read MiB/s [last],rwmix read entries [first],rwmix read entries [last],rwmix read MiB [first],rwmix read MiB [last],rwmix read Ent lat us [min],rwmix read Ent lat us [avg],rwmix read Ent lat us [max],rwmix read IO lat us [min],rwmix read IO lat us [avg],rwmix read IO lat us [max],version,command
2025-08-05T02:26:32.696-0400,005_RANDOM__1G_4K_8T_1D__WCX10.1.33,dir,1,1,8,1,1,1073741824,4096,0,1,1,1,,0,MKDIRS,0,0,50955,50314,,,,,0,0,8,8,,,40,40,41,,,,,,,,,,,,,,,,,,,,3.0-29,"/usr/bin/elbencho" "--label" "005_RANDOM__1G_4K_8T_1D__WCX10.1.33" "--write" "--read" "--rand" "--randalgo" "fast" "--trunctosize" "--cpu" "--lat" "--log" "0" "--timelimit" "900" "--no0usecerr" "--dirsharing" "--files" "1" "--dirs" "1" "--mkdirs" "--deldirs" "--delfiles" "--live1" "--livecsvex" "--liveint" "1000" "--iodepth=1" "--threads=8" "--block=4K" "--size=1G" "--csvfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx10.1.33_005_RANDOM__1G_4K_8T_1D__WCX10.1.33.csv" "--resfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx10.1.33_005_RANDOM__1G_4K_8T_1D__WCX10.1.33.txt" "--livecsv" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx10.1.33_005_RANDOM__1G_4K_8T_1D__WCX10.1.33.live" "/mnt/Drives/12000b/benchmark_tests/data_testing/wcx10.1.33" 
2025-08-05T02:26:32.697-0400,005_RANDOM__1G_4K_8T_1D__WCX10.1.33,dir,1,1,8,1,1,1073741824,4096,0,1,1,1,,0,WRITE,1210,1433,0,5,1495330,1462603,5841,5713,74,69,1,8,7071,8192,1210485,1355374,1433784,1,4,2431,,,,,,,,,,,,,,,,,3.0-29,"/usr/bin/elbencho" "--label" "005_RANDOM__1G_4K_8T_1D__WCX10.1.33" "--write" "--read" "--rand" "--randalgo" "fast" "--trunctosize" "--cpu" "--lat" "--log" "0" "--timelimit" "900" "--no0usecerr" "--dirsharing" "--files" "1" "--dirs" "1" "--mkdirs" "--deldirs" "--delfiles" "--live1" "--livecsvex" "--liveint" "1000" "--iodepth=1" "--threads=8" "--block=4K" "--size=1G" "--csvfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx10.1.33_005_RANDOM__1G_4K_8T_1D__WCX10.1.33.csv" "--resfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx10.1.33_005_RANDOM__1G_4K_8T_1D__WCX10.1.33.txt" "--livecsv" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx10.1.33_005_RANDOM__1G_4K_8T_1D__WCX10.1.33.live" "/mnt/Drives/12000b/benchmark_tests/data_testing/wcx10.1.33" 
2025-08-05T02:26:34.131-0400,005_RANDOM__1G_4K_8T_1D__WCX10.1.33,dir,1,1,8,1,1,1073741824,4096,0,1,1,1,,0,READ,615,675,1,11,3151915,3102341,12312,12118,67,64,1,8,7583,8192,615897,645236,675933,0,1,279,,,,,,,,,,,,,,,,,3.0-29,"/usr/bin/elbencho" "--label" "005_RANDOM__1G_4K_8T_1D__WCX10.1.33" "--write" "--read" "--rand" "--randalgo" "fast" "--trunctosize" "--cpu" "--lat" "--log" "0" "--timelimit" "900" "--no0usecerr" "--dirsharing" "--files" "1" "--dirs" "1" "--mkdirs" "--deldirs" "--delfiles" "--live1" "--livecsvex" "--liveint" "1000" "--iodepth=1" "--threads=8" "--block=4K" "--size=1G" "--csvfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx10.1.33_005_RANDOM__1G_4K_8T_1D__WCX10.1.33.csv" "--resfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx10.1.33_005_RANDOM__1G_4K_8T_1D__WCX10.1.33.txt" "--livecsv" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx10.1.33_005_RANDOM__1G_4K_8T_1D__WCX10.1.33.live" "/mnt/Drives/12000b/benchmark_tests/data_testing/wcx10.1.33" 
2025-08-05T02:26:34.808-0400,005_RANDOM__1G_4K_8T_1D__WCX10.1.33,dir,1,1,8,1,1,1073741824,4096,0,1,1,1,,0,RMFILES,306,343,3,23,,,,,67,62,1,8,,,306020,319403,343908,,,,,,,,,,,,,,,,,,,,3.0-29,"/usr/bin/elbencho" "--label" "005_RANDOM__1G_4K_8T_1D__WCX10.1.33" "--write" "--read" "--rand" "--randalgo" "fast" "--trunctosize" "--cpu" "--lat" "--log" "0" "--timelimit" "900" "--no0usecerr" "--dirsharing" "--files" "1" "--dirs" "1" "--mkdirs" "--deldirs" "--delfiles" "--live1" "--livecsvex" "--liveint" "1000" "--iodepth=1" "--threads=8" "--block=4K" "--size=1G" "--csvfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx10.1.33_005_RANDOM__1G_4K_8T_1D__WCX10.1.33.csv" "--resfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx10.1.33_005_RANDOM__1G_4K_8T_1D__WCX10.1.33.txt" "--livecsv" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx10.1.33_005_RANDOM__1G_4K_8T_1D__WCX10.1.33.live" "/mnt/Drives/12000b/benchmark_tests/data_testing/wcx10.1.33" 
2025-08-05T02:26:35.152-0400,005_RANDOM__1G_4K_8T_1D__WCX10.1.33,dir,1,1,8,1,1,1073741824,4096,0,1,1,1,,0,RMDIRS,0,0,78431,63492,,,,,0,0,8,8,,,3,30,60,,,,,,,,,,,,,,,,,,,,3.0-29,"/usr/bin/elbencho" "--label" "005_RANDOM__1G_4K_8T_1D__WCX10.1.33" "--write" "--read" "--rand" "--randalgo" "fast" "--trunctosize" "--cpu" "--lat" "--log" "0" "--timelimit" "900" "--no0usecerr" "--dirsharing" "--files" "1" "--dirs" "1" "--mkdirs" "--deldirs" "--delfiles" "--live1" "--livecsvex" "--liveint" "1000" "--iodepth=1" "--threads=8" "--block=4K" "--size=1G" "--csvfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx10.1.33_005_RANDOM__1G_4K_8T_1D__WCX10.1.33.csv" "--resfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx10.1.33_005_RANDOM__1G_4K_8T_1D__WCX10.1.33.txt" "--livecsv" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx10.1.33_005_RANDOM__1G_4K_8T_1D__WCX10.1.33.live" "/mnt/Drives/12000b/benchmark_tests/data_testing/wcx10.1.33" 
