ISO date,label,path type,paths,hosts,threads,dirs,files,file size,block size,direct IO,random,random aligned,IO depth,shared paths,truncate,operation,time ms [first],time ms [last],entries/s [first],entries/s [last],IOPS [first],IOPS [last],MiB/s [first],MiB/s [last],CPU% [first],CPU% [last],entries [first],entries [last],MiB [first],MiB [last],Ent lat us [min],Ent lat us [avg],Ent lat us [max],IO lat us [min],IO lat us [avg],IO lat us [max],rwmix read entries/s [first],rwmix read entries/s [last],rwmix read IOPS [first],rwmix read IOPS [last],rwmix read MiB/s [first],rwmix read MiB/s [last],rwmix read entries [first],rwmix read entries [last],rwmix read MiB [first],rwmix read MiB [last],rwmix read Ent lat us [min],rwmix read Ent lat us [avg],rwmix read Ent lat us [max],rwmix read IO lat us [min],rwmix read IO lat us [avg],rwmix read IO lat us [max],version,command
2025-08-05T02:27:44.684-0400,004_SEQUENTIAL__8G_1M_1T_1D__WCX11.2.19,dir,1,1,1,1,1,8589934592,1048576,0,0,,1,,0,MKDIRS,0,0,8928,8928,,,,,0,0,1,1,,,25,25,25,,,,,,,,,,,,,,,,,,,,3.0-29,"/usr/bin/elbencho" "--label" "004_SEQUENTIAL__8G_1M_1T_1D__WCX11.2.19" "--write" "--read" "--trunctosize" "--cpu" "--lat" "--log" "0" "--timelimit" "900" "--no0usecerr" "--dirsharing" "--files" "1" "--dirs" "1" "--mkdirs" "--deldirs" "--delfiles" "--live1" "--livecsvex" "--liveint" "1000" "--iodepth=1" "--threads=1" "--block=1M" "--size=8G" "--csvfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx11.2.19_004_SEQUENTIAL__8G_1M_1T_1D__WCX11.2.19.csv" "--resfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx11.2.19_004_SEQUENTIAL__8G_1M_1T_1D__WCX11.2.19.txt" "--livecsv" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx11.2.19_004_SEQUENTIAL__8G_1M_1T_1D__WCX11.2.19.live" "/mnt/Drives/04000b/benchmark_tests/data_testing/wcx11.2.19" 
2025-08-05T02:27:44.685-0400,004_SEQUENTIAL__8G_1M_1T_1D__WCX11.2.19,dir,1,1,1,1,1,8589934592,1048576,0,0,,1,,0,WRITE,6452,6452,0,0,1269,1269,1269,1269,14,14,1,1,8192,8192,6452826,6452826,6452826,751,787,1290,,,,,,,,,,,,,,,,,3.0-29,"/usr/bin/elbencho" "--label" "004_SEQUENTIAL__8G_1M_1T_1D__WCX11.2.19" "--write" "--read" "--trunctosize" "--cpu" "--lat" "--log" "0" "--timelimit" "900" "--no0usecerr" "--dirsharing" "--files" "1" "--dirs" "1" "--mkdirs" "--deldirs" "--delfiles" "--live1" "--livecsvex" "--liveint" "1000" "--iodepth=1" "--threads=1" "--block=1M" "--size=8G" "--csvfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx11.2.19_004_SEQUENTIAL__8G_1M_1T_1D__WCX11.2.19.csv" "--resfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx11.2.19_004_SEQUENTIAL__8G_1M_1T_1D__WCX11.2.19.txt" "--livecsv" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx11.2.19_004_SEQUENTIAL__8G_1M_1T_1D__WCX11.2.19.live" "/mnt/Drives/04000b/benchmark_tests/data_testing/wcx11.2.19" 
2025-08-05T02:27:51.138-0400,004_SEQUENTIAL__8G_1M_1T_1D__WCX11.2.19,dir,1,1,1,1,1,8589934592,1048576,0,0,,1,,0,READ,723,723,1,1,11325,11325,11325,11325,12,12,1,1,8192,8192,723282,723282,723282,69,87,276,,,,,,,,,,,,,,,,,3.0-29,"/usr/bin/elbencho" "--label" "004_SEQUENTIAL__8G_1M_1T_1D__WCX11.2.19" "--write" "--read" "--trunctosize" "--cpu" "--lat" "--log" "0" "--timelimit" "900" "--no0usecerr" "--dirsharing" "--files" "1" "--dirs" "1" "--mkdirs" "--deldirs" "--delfiles" "--live1" "--livecsvex" "--liveint" "1000" "--iodepth=1" "--threads=1" "--block=1M" "--size=8G" "--csvfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx11.2.19_004_SEQUENTIAL__8G_1M_1T_1D__WCX11.2.19.csv" "--resfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx11.2.19_004_SEQUENTIAL__8G_1M_1T_1D__WCX11.2.19.txt" "--livecsv" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx11.2.19_004_SEQUENTIAL__8G_1M_1T_1D__WCX11.2.19.live" "/mnt/Drives/04000b/benchmark_tests/data_testing/wcx11.2.19" 
2025-08-05T02:27:51.862-0400,004_SEQUENTIAL__8G_1M_1T_1D__WCX11.2.19,dir,1,1,1,1,1,8589934592,1048576,0,0,,1,,0,RMFILES,1540,1540,0,0,,,,,12,12,1,1,,,1540960,1540960,1540960,,,,,,,,,,,,,,,,,,,,3.0-29,"/usr/bin/elbencho" "--label" "004_SEQUENTIAL__8G_1M_1T_1D__WCX11.2.19" "--write" "--read" "--trunctosize" "--cpu" "--lat" "--log" "0" "--timelimit" "900" "--no0usecerr" "--dirsharing" "--files" "1" "--dirs" "1" "--mkdirs" "--deldirs" "--delfiles" "--live1" "--livecsvex" "--liveint" "1000" "--iodepth=1" "--threads=1" "--block=1M" "--size=8G" "--csvfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx11.2.19_004_SEQUENTIAL__8G_1M_1T_1D__WCX11.2.19.csv" "--resfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx11.2.19_004_SEQUENTIAL__8G_1M_1T_1D__WCX11.2.19.txt" "--livecsv" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx11.2.19_004_SEQUENTIAL__8G_1M_1T_1D__WCX11.2.19.live" "/mnt/Drives/04000b/benchmark_tests/data_testing/wcx11.2.19" 
2025-08-05T02:27:53.403-0400,004_SEQUENTIAL__8G_1M_1T_1D__WCX11.2.19,dir,1,1,1,1,1,8589934592,1048576,0,0,,1,,0,RMDIRS,0,0,10101,10101,,,,,0,0,1,1,,,56,56,56,,,,,,,,,,,,,,,,,,,,3.0-29,"/usr/bin/elbencho" "--label" "004_SEQUENTIAL__8G_1M_1T_1D__WCX11.2.19" "--write" "--read" "--trunctosize" "--cpu" "--lat" "--log" "0" "--timelimit" "900" "--no0usecerr" "--dirsharing" "--files" "1" "--dirs" "1" "--mkdirs" "--deldirs" "--delfiles" "--live1" "--livecsvex" "--liveint" "1000" "--iodepth=1" "--threads=1" "--block=1M" "--size=8G" "--csvfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx11.2.19_004_SEQUENTIAL__8G_1M_1T_1D__WCX11.2.19.csv" "--resfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx11.2.19_004_SEQUENTIAL__8G_1M_1T_1D__WCX11.2.19.txt" "--livecsv" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx11.2.19_004_SEQUENTIAL__8G_1M_1T_1D__WCX11.2.19.live" "/mnt/Drives/04000b/benchmark_tests/data_testing/wcx11.2.19" 
