ISO date,label,path type,paths,hosts,threads,dirs,files,file size,block size,direct IO,random,random aligned,IO depth,shared paths,truncate,operation,time ms [first],time ms [last],entries/s [first],entries/s [last],IOPS [first],IOPS [last],MiB/s [first],MiB/s [last],CPU% [first],CPU% [last],entries [first],entries [last],MiB [first],MiB [last],Ent lat us [min],Ent lat us [avg],Ent lat us [max],IO lat us [min],IO lat us [avg],IO lat us [max],rwmix read entries/s [first],rwmix read entries/s [last],rwmix read IOPS [first],rwmix read IOPS [last],rwmix read MiB/s [first],rwmix read MiB/s [last],rwmix read entries [first],rwmix read entries [last],rwmix read MiB [first],rwmix read MiB [last],rwmix read Ent lat us [min],rwmix read Ent lat us [avg],rwmix read Ent lat us [max],rwmix read IO lat us [min],rwmix read IO lat us [avg],rwmix read IO lat us [max],version,command
2025-08-05T02:26:40.167-0400,006_RANDOM__2G_4K_4T_1D__WCX10.1.33,dir,1,1,4,1,1,2147483648,4096,0,1,1,1,,0,MKDIRS,0,0,33613,33613,,,,,0,0,4,4,,,28,28,29,,,,,,,,,,,,,,,,,,,,3.0-29,"/usr/bin/elbencho" "--label" "006_RANDOM__2G_4K_4T_1D__WCX10.1.33" "--write" "--read" "--rand" "--randalgo" "fast" "--trunctosize" "--cpu" "--lat" "--log" "0" "--timelimit" "900" "--no0usecerr" "--dirsharing" "--files" "1" "--dirs" "1" "--mkdirs" "--deldirs" "--delfiles" "--live1" "--livecsvex" "--liveint" "1000" "--iodepth=1" "--threads=4" "--block=4K" "--size=2G" "--csvfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx10.1.33_006_RANDOM__2G_4K_4T_1D__WCX10.1.33.csv" "--resfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx10.1.33_006_RANDOM__2G_4K_4T_1D__WCX10.1.33.txt" "--livecsv" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx10.1.33_006_RANDOM__2G_4K_4T_1D__WCX10.1.33.live" "/mnt/Drives/12000b/benchmark_tests/data_testing/wcx10.1.33" 
2025-08-05T02:26:40.167-0400,006_RANDOM__2G_4K_4T_1D__WCX10.1.33,dir,1,1,4,1,1,2147483648,4096,0,1,1,1,,0,WRITE,2213,2243,0,1,938873,934600,3667,3650,33,33,1,4,8118,8192,2213733,2230650,2243849,1,3,380,,,,,,,,,,,,,,,,,3.0-29,"/usr/bin/elbencho" "--label" "006_RANDOM__2G_4K_4T_1D__WCX10.1.33" "--write" "--read" "--rand" "--randalgo" "fast" "--trunctosize" "--cpu" "--lat" "--log" "0" "--timelimit" "900" "--no0usecerr" "--dirsharing" "--files" "1" "--dirs" "1" "--mkdirs" "--deldirs" "--delfiles" "--live1" "--livecsvex" "--liveint" "1000" "--iodepth=1" "--threads=4" "--block=4K" "--size=2G" "--csvfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx10.1.33_006_RANDOM__2G_4K_4T_1D__WCX10.1.33.csv" "--resfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx10.1.33_006_RANDOM__2G_4K_4T_1D__WCX10.1.33.txt" "--livecsv" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx10.1.33_006_RANDOM__2G_4K_4T_1D__WCX10.1.33.live" "/mnt/Drives/12000b/benchmark_tests/data_testing/wcx10.1.33" 
2025-08-05T02:26:42.411-0400,006_RANDOM__2G_4K_4T_1D__WCX10.1.33,dir,1,1,4,1,1,2147483648,4096,0,1,1,1,,0,READ,959,977,1,4,2149370,2144890,8395,8378,33,33,1,4,8055,8192,959347,971272,977707,0,1,275,,,,,,,,,,,,,,,,,3.0-29,"/usr/bin/elbencho" "--label" "006_RANDOM__2G_4K_4T_1D__WCX10.1.33" "--write" "--read" "--rand" "--randalgo" "fast" "--trunctosize" "--cpu" "--lat" "--log" "0" "--timelimit" "900" "--no0usecerr" "--dirsharing" "--files" "1" "--dirs" "1" "--mkdirs" "--deldirs" "--delfiles" "--live1" "--livecsvex" "--liveint" "1000" "--iodepth=1" "--threads=4" "--block=4K" "--size=2G" "--csvfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx10.1.33_006_RANDOM__2G_4K_4T_1D__WCX10.1.33.csv" "--resfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx10.1.33_006_RANDOM__2G_4K_4T_1D__WCX10.1.33.txt" "--livecsv" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx10.1.33_006_RANDOM__2G_4K_4T_1D__WCX10.1.33.live" "/mnt/Drives/12000b/benchmark_tests/data_testing/wcx10.1.33" 
2025-08-05T02:26:43.390-0400,006_RANDOM__2G_4K_4T_1D__WCX10.1.33,dir,1,1,4,1,1,2147483648,4096,0,1,1,1,,0,RMFILES,447,474,2,8,,,,,34,32,1,4,,,447261,457765,474138,,,,,,,,,,,,,,,,,,,,3.0-29,"/usr/bin/elbencho" "--label" "006_RANDOM__2G_4K_4T_1D__WCX10.1.33" "--write" "--read" "--rand" "--randalgo" "fast" "--trunctosize" "--cpu" "--lat" "--log" "0" "--timelimit" "900" "--no0usecerr" "--dirsharing" "--files" "1" "--dirs" "1" "--mkdirs" "--deldirs" "--delfiles" "--live1" "--livecsvex" "--liveint" "1000" "--iodepth=1" "--threads=4" "--block=4K" "--size=2G" "--csvfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx10.1.33_006_RANDOM__2G_4K_4T_1D__WCX10.1.33.csv" "--resfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx10.1.33_006_RANDOM__2G_4K_4T_1D__WCX10.1.33.txt" "--livecsv" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx10.1.33_006_RANDOM__2G_4K_4T_1D__WCX10.1.33.live" "/mnt/Drives/12000b/benchmark_tests/data_testing/wcx10.1.33" 
2025-08-05T02:26:43.864-0400,006_RANDOM__2G_4K_4T_1D__WCX10.1.33,dir,1,1,4,1,1,2147483648,4096,0,1,1,1,,0,RMDIRS,0,0,43956,43478,,,,,0,0,4,4,,,21,31,42,,,,,,,,,,,,,,,,,,,,3.0-29,"/usr/bin/elbencho" "--label" "006_RANDOM__2G_4K_4T_1D__WCX10.1.33" "--write" "--read" "--rand" "--randalgo" "fast" "--trunctosize" "--cpu" "--lat" "--log" "0" "--timelimit" "900" "--no0usecerr" "--dirsharing" "--files" "1" "--dirs" "1" "--mkdirs" "--deldirs" "--delfiles" "--live1" "--livecsvex" "--liveint" "1000" "--iodepth=1" "--threads=4" "--block=4K" "--size=2G" "--csvfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx10.1.33_006_RANDOM__2G_4K_4T_1D__WCX10.1.33.csv" "--resfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx10.1.33_006_RANDOM__2G_4K_4T_1D__WCX10.1.33.txt" "--livecsv" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx10.1.33_006_RANDOM__2G_4K_4T_1D__WCX10.1.33.live" "/mnt/Drives/12000b/benchmark_tests/data_testing/wcx10.1.33" 
