ISO date,label,path type,paths,hosts,threads,dirs,files,file size,block size,direct IO,random,random aligned,IO depth,shared paths,truncate,operation,time ms [first],time ms [last],entries/s [first],entries/s [last],IOPS [first],IOPS [last],MiB/s [first],MiB/s [last],CPU% [first],CPU% [last],entries [first],entries [last],MiB [first],MiB [last],Ent lat us [min],Ent lat us [avg],Ent lat us [max],IO lat us [min],IO lat us [avg],IO lat us [max],rwmix read entries/s [first],rwmix read entries/s [last],rwmix read IOPS [first],rwmix read IOPS [last],rwmix read MiB/s [first],rwmix read MiB/s [last],rwmix read entries [first],rwmix read entries [last],rwmix read MiB [first],rwmix read MiB [last],rwmix read Ent lat us [min],rwmix read Ent lat us [avg],rwmix read Ent lat us [max],rwmix read IO lat us [min],rwmix read IO lat us [avg],rwmix read IO lat us [max],version,command
2025-08-05T02:28:14.842-0400,007_RANDOM__4G_4K_2T_1D__WCX11.2.19,dir,1,1,2,1,1,4294967296,4096,0,1,1,1,,0,MKDIRS,0,0,17094,17094,,,,,0,0,2,2,,,26,26,26,,,,,,,,,,,,,,,,,,,,3.0-29,"/usr/bin/elbencho" "--label" "007_RANDOM__4G_4K_2T_1D__WCX11.2.19" "--write" "--read" "--rand" "--randalgo" "fast" "--trunctosize" "--cpu" "--lat" "--log" "0" "--timelimit" "900" "--no0usecerr" "--dirsharing" "--files" "1" "--dirs" "1" "--mkdirs" "--deldirs" "--delfiles" "--live1" "--livecsvex" "--liveint" "1000" "--iodepth=1" "--threads=2" "--block=4K" "--size=4G" "--csvfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx11.2.19_007_RANDOM__4G_4K_2T_1D__WCX11.2.19.csv" "--resfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx11.2.19_007_RANDOM__4G_4K_2T_1D__WCX11.2.19.txt" "--livecsv" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx11.2.19_007_RANDOM__4G_4K_2T_1D__WCX11.2.19.live" "/mnt/Drives/04000b/benchmark_tests/data_testing/wcx11.2.19" 
2025-08-05T02:28:14.842-0400,007_RANDOM__4G_4K_2T_1D__WCX11.2.19,dir,1,1,2,1,1,4294967296,4096,0,1,1,1,,0,WRITE,4536,4548,0,0,461528,461034,1802,1800,19,19,1,2,8178,8192,4536643,4542702,4548762,1,3,322,,,,,,,,,,,,,,,,,3.0-29,"/usr/bin/elbencho" "--label" "007_RANDOM__4G_4K_2T_1D__WCX11.2.19" "--write" "--read" "--rand" "--randalgo" "fast" "--trunctosize" "--cpu" "--lat" "--log" "0" "--timelimit" "900" "--no0usecerr" "--dirsharing" "--files" "1" "--dirs" "1" "--mkdirs" "--deldirs" "--delfiles" "--live1" "--livecsvex" "--liveint" "1000" "--iodepth=1" "--threads=2" "--block=4K" "--size=4G" "--csvfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx11.2.19_007_RANDOM__4G_4K_2T_1D__WCX11.2.19.csv" "--resfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx11.2.19_007_RANDOM__4G_4K_2T_1D__WCX11.2.19.txt" "--livecsv" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx11.2.19_007_RANDOM__4G_4K_2T_1D__WCX11.2.19.live" "/mnt/Drives/04000b/benchmark_tests/data_testing/wcx11.2.19" 
2025-08-05T02:28:19.392-0400,007_RANDOM__4G_4K_2T_1D__WCX11.2.19,dir,1,1,2,1,1,4294967296,4096,0,1,1,1,,0,READ,1818,1833,0,1,1147336,1143873,4481,4468,18,18,1,2,8149,8192,1818341,1825844,1833347,0,1,220,,,,,,,,,,,,,,,,,3.0-29,"/usr/bin/elbencho" "--label" "007_RANDOM__4G_4K_2T_1D__WCX11.2.19" "--write" "--read" "--rand" "--randalgo" "fast" "--trunctosize" "--cpu" "--lat" "--log" "0" "--timelimit" "900" "--no0usecerr" "--dirsharing" "--files" "1" "--dirs" "1" "--mkdirs" "--deldirs" "--delfiles" "--live1" "--livecsvex" "--liveint" "1000" "--iodepth=1" "--threads=2" "--block=4K" "--size=4G" "--csvfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx11.2.19_007_RANDOM__4G_4K_2T_1D__WCX11.2.19.csv" "--resfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx11.2.19_007_RANDOM__4G_4K_2T_1D__WCX11.2.19.txt" "--livecsv" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx11.2.19_007_RANDOM__4G_4K_2T_1D__WCX11.2.19.live" "/mnt/Drives/04000b/benchmark_tests/data_testing/wcx11.2.19" 
2025-08-05T02:28:21.226-0400,007_RANDOM__4G_4K_2T_1D__WCX11.2.19,dir,1,1,2,1,1,4294967296,4096,0,1,1,1,,0,RMFILES,993,1001,1,1,,,,,25,24,1,2,,,993860,997525,1001191,,,,,,,,,,,,,,,,,,,,3.0-29,"/usr/bin/elbencho" "--label" "007_RANDOM__4G_4K_2T_1D__WCX11.2.19" "--write" "--read" "--rand" "--randalgo" "fast" "--trunctosize" "--cpu" "--lat" "--log" "0" "--timelimit" "900" "--no0usecerr" "--dirsharing" "--files" "1" "--dirs" "1" "--mkdirs" "--deldirs" "--delfiles" "--live1" "--livecsvex" "--liveint" "1000" "--iodepth=1" "--threads=2" "--block=4K" "--size=4G" "--csvfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx11.2.19_007_RANDOM__4G_4K_2T_1D__WCX11.2.19.csv" "--resfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx11.2.19_007_RANDOM__4G_4K_2T_1D__WCX11.2.19.txt" "--livecsv" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx11.2.19_007_RANDOM__4G_4K_2T_1D__WCX11.2.19.live" "/mnt/Drives/04000b/benchmark_tests/data_testing/wcx11.2.19" 
2025-08-05T02:28:22.227-0400,007_RANDOM__4G_4K_2T_1D__WCX11.2.19,dir,1,1,2,1,1,4294967296,4096,0,1,1,1,,0,RMDIRS,0,0,24096,24096,,,,,0,0,2,2,,,39,41,43,,,,,,,,,,,,,,,,,,,,3.0-29,"/usr/bin/elbencho" "--label" "007_RANDOM__4G_4K_2T_1D__WCX11.2.19" "--write" "--read" "--rand" "--randalgo" "fast" "--trunctosize" "--cpu" "--lat" "--log" "0" "--timelimit" "900" "--no0usecerr" "--dirsharing" "--files" "1" "--dirs" "1" "--mkdirs" "--deldirs" "--delfiles" "--live1" "--livecsvex" "--liveint" "1000" "--iodepth=1" "--threads=2" "--block=4K" "--size=4G" "--csvfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx11.2.19_007_RANDOM__4G_4K_2T_1D__WCX11.2.19.csv" "--resfile" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx11.2.19_007_RANDOM__4G_4K_2T_1D__WCX11.2.19.txt" "--livecsv" "/home/spillman/pyprojects/elcrapo/result-logs/20250805/20250805_0225/wcx11.2.19_007_RANDOM__4G_4K_2T_1D__WCX11.2.19.live" "/mnt/Drives/04000b/benchmark_tests/data_testing/wcx11.2.19" 
