ISO Date,Label,Phase,RuntimeMS,Rank,MixType,Done%,DoneBytes,MiB/s,IOPS,Entries,Entries/s,Lat Ent us,Lat IO us,Active,CPU,Service,
2025-07-26T11:56:48.050-0400,SR_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[1024K]_FILESIZE[1G]_IODEPTH[1],READ,2000,Total,,18,201326592,96,96,0,0,0,31693,4,4,,
2025-07-26T11:56:48.050-0400,SR_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[1024K]_FILESIZE[1G]_IODEPTH[1],READ,2000,0,,7,20971520,,,0,,,,1,2,centos01.beastmode.local.net:1611,
2025-07-26T11:56:48.050-0400,SR_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[1024K]_FILESIZE[1G]_IODEPTH[1],READ,2000,1,,7,20971520,,,0,,,,1,3,centos02.beastmode.local.net:1611,
2025-07-26T11:56:48.050-0400,SR_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[1024K]_FILESIZE[1G]_IODEPTH[1],READ,2000,2,,8,22020096,,,0,,,,1,1,centos03.beastmode.local.net:1611,
2025-07-26T11:56:48.050-0400,SR_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[1024K]_FILESIZE[1G]_IODEPTH[1],READ,2000,3,,51,137363456,,,0,,,,1,12,centos04.beastmode.local.net:1611,
2025-07-26T11:56:50.050-0400,SR_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[1024K]_FILESIZE[1G]_IODEPTH[1],READ,4000,Total,,37,406847488,98,98,0,0,0,80876,3,1,,
2025-07-26T11:56:50.050-0400,SR_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[1024K]_FILESIZE[1G]_IODEPTH[1],READ,4000,0,,17,46137344,,,0,,,,1,2,centos01.beastmode.local.net:1611,
2025-07-26T11:56:50.050-0400,SR_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[1024K]_FILESIZE[1G]_IODEPTH[1],READ,4000,1,,17,46137344,,,0,,,,1,0,centos02.beastmode.local.net:1611,
2025-07-26T11:56:50.050-0400,SR_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[1024K]_FILESIZE[1G]_IODEPTH[1],READ,4000,2,,17,46137344,,,0,,,,1,2,centos03.beastmode.local.net:1611,
2025-07-26T11:56:50.050-0400,SR_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[1024K]_FILESIZE[1G]_IODEPTH[1],READ,4000,3,,100,268435456,,,0,,,,0,0,centos04.beastmode.local.net:1611,
2025-07-26T11:56:52.050-0400,SR_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[1024K]_FILESIZE[1G]_IODEPTH[1],READ,6000,Total,,44,481296384,35,35,0,0,0,81837,3,2,,
2025-07-26T11:56:52.050-0400,SR_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[1024K]_FILESIZE[1G]_IODEPTH[1],READ,6000,0,,26,70254592,,,0,,,,1,3,centos01.beastmode.local.net:1611,
2025-07-26T11:56:52.050-0400,SR_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[1024K]_FILESIZE[1G]_IODEPTH[1],READ,6000,1,,26,70254592,,,0,,,,1,3,centos02.beastmode.local.net:1611,
2025-07-26T11:56:52.050-0400,SR_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[1024K]_FILESIZE[1G]_IODEPTH[1],READ,6000,2,,26,72351744,,,0,,,,1,4,centos03.beastmode.local.net:1611,
