ISO Date,Label,Phase,RuntimeMS,Rank,MixType,Done%,DoneBytes,MiB/s,IOPS,Entries,Entries/s,Lat Ent us,Lat IO us,Active,CPU,Service,
2025-07-24T01:45:38.465-0400,Sequential_Write_Large_File_Disk[HDD]_Threads[1]_Blocks[1M]_Size[1G],WRITE,2000,Total,,7,81788928,39,39,0,0,0,138471,6,6,,
2025-07-24T01:45:40.465-0400,Sequential_Write_Large_File_Disk[HDD]_Threads[1]_Blocks[1M]_Size[1G],WRITE,4000,Total,,15,165675008,40,40,0,0,0,159353,6,5,,
2025-07-24T01:45:42.465-0400,Sequential_Write_Large_File_Disk[HDD]_Threads[1]_Blocks[1M]_Size[1G],WRITE,6000,Total,,23,249561088,40,40,0,0,0,151749,6,5,,
2025-07-24T01:45:44.465-0400,Sequential_Write_Large_File_Disk[HDD]_Threads[1]_Blocks[1M]_Size[1G],WRITE,8000,Total,,30,322961408,35,35,0,0,0,159331,6,4,,
2025-07-24T01:45:46.465-0400,Sequential_Write_Large_File_Disk[HDD]_Threads[1]_Blocks[1M]_Size[1G],WRITE,10000,Total,,37,402653184,38,38,0,0,0,160656,6,5,,
2025-07-24T01:45:48.465-0400,Sequential_Write_Large_File_Disk[HDD]_Threads[1]_Blocks[1M]_Size[1G],WRITE,12000,Total,,45,486539264,40,40,0,0,0,149104,6,6,,
2025-07-24T01:45:50.465-0400,Sequential_Write_Large_File_Disk[HDD]_Threads[1]_Blocks[1M]_Size[1G],WRITE,14000,Total,,52,568328192,39,39,0,0,0,154113,6,6,,
2025-07-24T01:45:52.465-0400,Sequential_Write_Large_File_Disk[HDD]_Threads[1]_Blocks[1M]_Size[1G],WRITE,16000,Total,,60,645922816,37,37,0,0,0,163185,6,3,,
2025-07-24T01:45:54.465-0400,Sequential_Write_Large_File_Disk[HDD]_Threads[1]_Blocks[1M]_Size[1G],WRITE,18000,Total,,67,727711744,39,39,0,0,0,165803,6,5,,
2025-07-24T01:45:56.465-0400,Sequential_Write_Large_File_Disk[HDD]_Threads[1]_Blocks[1M]_Size[1G],WRITE,20000,Total,,75,805306368,37,37,0,0,0,158797,6,5,,
2025-07-24T01:45:58.465-0400,Sequential_Write_Large_File_Disk[HDD]_Threads[1]_Blocks[1M]_Size[1G],WRITE,22000,Total,,82,884998144,38,38,0,0,0,166634,6,6,,
2025-07-24T01:46:00.465-0400,Sequential_Write_Large_File_Disk[HDD]_Threads[1]_Blocks[1M]_Size[1G],WRITE,24000,Total,,89,963641344,37,37,0,0,0,129801,2,5,,
2025-07-24T01:46:02.465-0400,Sequential_Write_Large_File_Disk[HDD]_Threads[1]_Blocks[1M]_Size[1G],WRITE,26000,Total,,93,1006632960,20,20,0,0,0,104701,2,5,,
2025-07-24T01:46:04.465-0400,Sequential_Write_Large_File_Disk[HDD]_Threads[1]_Blocks[1M]_Size[1G],WRITE,28000,Total,,97,1048576000,20,20,0,0,0,96800,2,5,,
