ISO Date,Label,Phase,RuntimeMS,Rank,MixType,Done%,DoneBytes,MiB/s,IOPS,Entries,Entries/s,Lat Ent us,Lat IO us,Active,CPU,Service,
2025-07-24T01:46:22.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,2000,Total,,0,417792,0,51,0,0,0,99607,6,0,,
2025-07-24T01:46:24.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,4000,Total,,0,884736,0,57,0,0,0,105174,6,0,,
2025-07-24T01:46:26.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,6000,Total,,0,1355776,0,57,0,0,0,104378,6,0,,
2025-07-24T01:46:28.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,8000,Total,,0,1822720,0,57,0,0,0,103755,6,0,,
2025-07-24T01:46:30.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,10000,Total,,0,2310144,0,59,0,0,0,100434,6,0,,
2025-07-24T01:46:32.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,12000,Total,,0,2781184,0,57,0,0,0,102289,6,0,,
2025-07-24T01:46:34.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,14000,Total,,0,3248128,0,57,0,0,0,103153,6,0,,
2025-07-24T01:46:36.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,16000,Total,,0,3735552,0,59,0,0,0,105400,6,0,,
2025-07-24T01:46:38.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,18000,Total,,0,4202496,0,57,0,0,0,108353,6,0,,
2025-07-24T01:46:40.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,20000,Total,,0,4669440,0,57,0,0,0,104008,6,0,,
2025-07-24T01:46:42.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,22000,Total,,0,5115904,0,54,0,0,0,108599,6,0,,
2025-07-24T01:46:44.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,24000,Total,,0,5599232,0,59,0,0,0,101993,6,0,,
2025-07-24T01:46:46.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,26000,Total,,0,6049792,0,55,0,0,0,108107,6,0,,
2025-07-24T01:46:48.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,28000,Total,,0,6508544,0,56,0,0,0,120202,6,0,,
2025-07-24T01:46:50.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,30000,Total,,0,6901760,0,48,0,0,0,122070,6,0,,
2025-07-24T01:46:52.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,32000,Total,,0,7303168,0,49,0,0,0,117386,6,0,,
2025-07-24T01:46:54.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,34000,Total,,0,7696384,0,48,0,0,0,124530,6,0,,
2025-07-24T01:46:56.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,36000,Total,,0,8105984,0,50,0,0,0,121190,6,0,,
2025-07-24T01:46:58.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,38000,Total,,0,8523776,0,51,0,0,0,112966,6,0,,
2025-07-24T01:47:00.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,40000,Total,,0,8916992,0,48,0,0,0,121597,6,0,,
2025-07-24T01:47:02.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,42000,Total,,0,9310208,0,48,0,0,0,119225,6,0,,
2025-07-24T01:47:04.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,44000,Total,,0,9711616,0,49,0,0,0,122825,6,0,,
2025-07-24T01:47:06.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,46000,Total,,0,10121216,0,50,0,0,0,120346,6,0,,
2025-07-24T01:47:08.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,48000,Total,,0,10543104,0,51,0,0,0,120416,6,0,,
2025-07-24T01:47:10.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,50000,Total,,1,10956800,0,50,0,0,0,117111,6,0,,
2025-07-24T01:47:12.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,52000,Total,,1,11374592,0,51,0,0,0,116798,6,0,,
2025-07-24T01:47:14.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,54000,Total,,1,11751424,0,46,0,0,0,126909,6,0,,
2025-07-24T01:47:16.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,56000,Total,,1,12169216,0,51,0,0,0,120940,6,0,,
2025-07-24T01:47:18.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,58000,Total,,1,12587008,0,51,0,0,0,120582,6,0,,
2025-07-24T01:47:20.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,60000,Total,,1,12996608,0,50,0,0,0,121022,6,0,,
2025-07-24T01:47:22.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,62000,Total,,1,13398016,0,49,0,0,0,116475,6,0,,
2025-07-24T01:47:24.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,64000,Total,,1,13815808,0,51,0,0,0,122398,6,0,,
2025-07-24T01:47:26.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,66000,Total,,1,14233600,0,51,0,0,0,114346,6,0,,
2025-07-24T01:47:28.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,68000,Total,,1,14643200,0,50,0,0,0,121482,6,0,,
2025-07-24T01:47:30.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,70000,Total,,1,15044608,0,49,0,0,0,121545,6,0,,
2025-07-24T01:47:32.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,72000,Total,,1,15454208,0,50,0,0,0,126980,6,0,,
2025-07-24T01:47:34.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,74000,Total,,1,15855616,0,49,0,0,0,121646,6,0,,
2025-07-24T01:47:36.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,76000,Total,,1,16273408,0,51,0,0,0,114366,6,0,,
2025-07-24T01:47:38.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,78000,Total,,1,16691200,0,51,0,0,0,118236,6,0,,
2025-07-24T01:47:40.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,80000,Total,,1,17100800,0,50,0,0,0,117339,6,0,,
2025-07-24T01:47:42.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,82000,Total,,1,17518592,0,51,0,0,0,118799,6,0,,
2025-07-24T01:47:44.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,84000,Total,,1,17920000,0,49,0,0,0,119227,6,0,,
2025-07-24T01:47:46.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,86000,Total,,1,18313216,0,48,0,0,0,124304,6,0,,
2025-07-24T01:47:48.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,88000,Total,,1,18731008,0,51,0,0,0,118189,6,0,,
2025-07-24T01:47:50.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,90000,Total,,1,19140608,0,50,0,0,0,124805,6,0,,
2025-07-24T01:47:52.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,92000,Total,,1,19558400,0,51,0,0,0,118030,6,0,,
2025-07-24T01:47:54.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,94000,Total,,1,19976192,0,51,0,0,0,114401,6,0,,
2025-07-24T01:47:56.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,96000,Total,,1,20377600,0,49,0,0,0,121970,6,0,,
2025-07-24T01:47:58.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,98000,Total,,1,20787200,0,50,0,0,0,115679,6,0,,
2025-07-24T01:48:00.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,100000,Total,,1,21188608,0,49,0,0,0,129632,6,0,,
2025-07-24T01:48:02.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,102000,Total,,2,21598208,0,50,0,0,0,132022,6,0,,
2025-07-24T01:48:04.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,104000,Total,,2,22016000,0,51,0,0,0,118891,6,0,,
2025-07-24T01:48:06.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,106000,Total,,2,22417408,0,49,0,0,0,121530,6,0,,
2025-07-24T01:48:08.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,108000,Total,,2,22827008,0,50,0,0,0,132591,6,0,,
2025-07-24T01:48:10.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,110000,Total,,2,23228416,0,49,0,0,0,120826,6,0,,
2025-07-24T01:48:12.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,112000,Total,,2,23646208,0,51,0,0,0,115378,6,0,,
2025-07-24T01:48:14.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,114000,Total,,2,24039424,0,48,0,0,0,133085,6,0,,
2025-07-24T01:48:16.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,116000,Total,,2,24457216,0,51,0,0,0,117203,6,0,,
2025-07-24T01:48:18.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,118000,Total,,2,24891392,0,53,0,0,0,115002,6,0,,
2025-07-24T01:48:20.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,120000,Total,,2,25292800,0,49,0,0,0,119684,6,0,,
2025-07-24T01:48:22.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,122000,Total,,2,25702400,0,50,0,0,0,121979,6,0,,
2025-07-24T01:48:24.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,124000,Total,,2,26103808,0,49,0,0,0,124767,6,0,,
2025-07-24T01:48:26.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,126000,Total,,2,26521600,0,51,0,0,0,125655,6,0,,
2025-07-24T01:48:28.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,128000,Total,,2,26931200,0,50,0,0,0,105252,6,0,,
2025-07-24T01:48:30.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,130000,Total,,2,27398144,0,57,0,0,0,105180,6,0,,
2025-07-24T01:48:32.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,132000,Total,,2,27869184,0,57,0,0,0,105411,6,0,,
2025-07-24T01:48:34.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,134000,Total,,2,28356608,0,59,0,0,0,98685,6,0,,
2025-07-24T01:48:36.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,136000,Total,,2,28827648,0,57,0,0,0,98752,6,0,,
2025-07-24T01:48:38.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,138000,Total,,2,29319168,0,60,0,0,0,97357,6,0,,
2025-07-24T01:48:40.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,140000,Total,,2,29786112,0,57,0,0,0,94090,6,0,,
2025-07-24T01:48:42.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,142000,Total,,2,30285824,0,61,0,0,0,97215,6,0,,
2025-07-24T01:48:44.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,144000,Total,,2,30765056,0,58,0,0,0,100630,6,0,,
2025-07-24T01:48:46.980-0400,Random_Write_Small_File_Disk[HDD]_Threads[1]_Blocks[4K]_Size[1G],WRITE,146000,Total,,2,31232000,0,57,0,0,0,105257,6,0,,
