ISO Date,Label,Phase,RuntimeMS,Rank,MixType,Done%,DoneBytes,MiB/s,IOPS,Entries,Entries/s,Lat Ent us,Lat IO us,Active,CPU,Service,
2025-07-24T01:43:35.465-0400,Sequential_Read_Large_File_Disk[SSD]_Threads[2]_Blocks[1M]_Size[1G],READ,2000,Total,,18,202375168,96,96,0,0,0,106086,12,8,,
2025-07-24T01:43:37.465-0400,Sequential_Read_Large_File_Disk[SSD]_Threads[2]_Blocks[1M]_Size[1G],READ,4000,Total,,40,437256192,112,112,0,0,0,108280,12,8,,
2025-07-24T01:43:39.465-0400,Sequential_Read_Large_File_Disk[SSD]_Threads[2]_Blocks[1M]_Size[1G],READ,6000,Total,,62,670040064,111,111,0,0,0,108662,12,9,,
2025-07-24T01:43:41.465-0400,Sequential_Read_Large_File_Disk[SSD]_Threads[2]_Blocks[1M]_Size[1G],READ,8000,Total,,76,824180736,73,73,0,0,0,172285,6,0,,
2025-07-24T01:43:43.465-0400,Sequential_Read_Large_File_Disk[SSD]_Threads[2]_Blocks[1M]_Size[1G],READ,10000,Total,,83,894435328,33,33,0,0,0,176747,6,0,,
2025-07-24T01:43:45.465-0400,Sequential_Read_Large_File_Disk[SSD]_Threads[2]_Blocks[1M]_Size[1G],READ,12000,Total,,90,968884224,35,35,0,0,0,171425,6,1,,
2025-07-24T01:43:47.465-0400,Sequential_Read_Large_File_Disk[SSD]_Threads[2]_Blocks[1M]_Size[1G],READ,14000,Total,,97,1042284544,35,35,0,0,0,164357,6,1,,
