ISO date,label,path type,paths,hosts,threads,dirs,files,file size,block size,direct IO,random,random aligned,IO depth,shared paths,truncate,operation,time ms [first],time ms [last],entries/s [first],entries/s [last],IOPS [first],IOPS [last],MiB/s [first],MiB/s [last],CPU% [first],CPU% [last],entries [first],entries [last],MiB [first],MiB [last],Ent lat us [min],Ent lat us [avg],Ent lat us [max],IO lat us [min],IO lat us [avg],IO lat us [max],rwmix read entries/s [first],rwmix read entries/s [last],rwmix read IOPS [first],rwmix read IOPS [last],rwmix read MiB/s [first],rwmix read MiB/s [last],rwmix read entries [first],rwmix read entries [last],rwmix read MiB [first],rwmix read MiB [last],rwmix read Ent lat us [min],rwmix read Ent lat us [avg],rwmix read Ent lat us [max],rwmix read IO lat us [min],rwmix read IO lat us [avg],rwmix read IO lat us [max],version,command
2025-07-24T01:40:54.496-0400,Random_Write_Small_File_Disk[SSD]_Threads[1]_Blocks[4K]_Size[1G],file,1,6,1,,,1073741824,4096,1,1,1,1,1,0,WRITE,102273,117605,,,2448,2228,9,8,8,8,,,978,1023,,,,1229,2455,384680,,,,,,,,,,,,,,,,,3.0-29,"/usr/bin/elbencho" "--hosts" "centos01.beastmode.local.net centos02.beastmode.local.net centos03.beastmode.local.net centos04.beastmode.local.net centos05.beastmode.local.net centos06.beastmode.local.net" "--label" "Random_Write_Small_File_Disk[SSD]_Threads[1]_Blocks[4K]_Size[1G]" "--write" "--rand" "--iodepth=1" "--threads=1" "--block=4K" "--size=1G" "--timelimit" "600" "--live1" "--livecsv" "/home/spillman/elcrapo/result-logs/20250724_0140_Random_Write_Small_File_Disk[SSD]_Threads[1]_Blocks[4K]_Size[1G]-live.csv" "--csvfile" "/home/spillman/elcrapo/result-logs/20250724_0140_Random_Write_Small_File_Disk[SSD]_Threads[1]_Blocks[4K]_Size[1G].csv" "--resfile" "/home/spillman/elcrapo/result-logs/20250724_0140_Random_Write_Small_File_Disk[SSD]_Threads[1]_Blocks[4K]_Size[1G].log" "--log" "0" "--cpu" "--lat" "--direct" "/mnt/elcrapo_ssd/ran_20250724014054_0001_4K_1G.bin" 
