ISO Date,Label,Phase,RuntimeMS,Rank,MixType,Done%,DoneBytes,MiB/s,IOPS,Entries,Entries/s,Lat Ent us,Lat IO us,Active,CPU,Service,
2025-07-26T11:51:44.916-0400,SW_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[128K]_FILESIZE[1G]_IODEPTH[1],WRITE,2000,Total,,12,131727360,62,502,0,0,0,8479,4,8,,
2025-07-26T11:51:44.916-0400,SW_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[128K]_FILESIZE[1G]_IODEPTH[1],WRITE,2000,0,,3,10092544,,,0,,,,1,4,centos01.beastmode.local.net:1611,
2025-07-26T11:51:44.916-0400,SW_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[128K]_FILESIZE[1G]_IODEPTH[1],WRITE,2000,1,,3,10092544,,,0,,,,1,2,centos02.beastmode.local.net:1611,
2025-07-26T11:51:44.916-0400,SW_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[128K]_FILESIZE[1G]_IODEPTH[1],WRITE,2000,2,,3,10223616,,,0,,,,1,2,centos03.beastmode.local.net:1611,
2025-07-26T11:51:44.916-0400,SW_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[128K]_FILESIZE[1G]_IODEPTH[1],WRITE,2000,3,,37,101318656,,,0,,,,1,24,centos04.beastmode.local.net:1611,
2025-07-26T11:51:46.916-0400,SW_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[128K]_FILESIZE[1G]_IODEPTH[1],WRITE,4000,Total,,25,276168704,68,551,0,0,0,8253,4,6,,
2025-07-26T11:51:46.916-0400,SW_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[128K]_FILESIZE[1G]_IODEPTH[1],WRITE,4000,0,,7,20185088,,,0,,,,1,2,centos01.beastmode.local.net:1611,
2025-07-26T11:51:46.916-0400,SW_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[128K]_FILESIZE[1G]_IODEPTH[1],WRITE,4000,1,,7,20316160,,,0,,,,1,2,centos02.beastmode.local.net:1611,
2025-07-26T11:51:46.916-0400,SW_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[128K]_FILESIZE[1G]_IODEPTH[1],WRITE,4000,2,,7,19922944,,,0,,,,1,2,centos03.beastmode.local.net:1611,
2025-07-26T11:51:46.916-0400,SW_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[128K]_FILESIZE[1G]_IODEPTH[1],WRITE,4000,3,,80,215744512,,,0,,,,1,19,centos04.beastmode.local.net:1611,
2025-07-26T11:51:48.916-0400,SW_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[128K]_FILESIZE[1G]_IODEPTH[1],WRITE,6000,Total,,33,359137280,39,316,0,0,0,36426,3,0,,
2025-07-26T11:51:48.916-0400,SW_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[128K]_FILESIZE[1G]_IODEPTH[1],WRITE,6000,0,,11,30408704,,,0,,,,1,1,centos01.beastmode.local.net:1611,
2025-07-26T11:51:48.916-0400,SW_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[128K]_FILESIZE[1G]_IODEPTH[1],WRITE,6000,1,,11,29622272,,,0,,,,1,1,centos02.beastmode.local.net:1611,
2025-07-26T11:51:48.916-0400,SW_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[128K]_FILESIZE[1G]_IODEPTH[1],WRITE,6000,2,,11,30670848,,,0,,,,1,1,centos03.beastmode.local.net:1611,
2025-07-26T11:51:48.916-0400,SW_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[128K]_FILESIZE[1G]_IODEPTH[1],WRITE,6000,3,,100,268435456,,,0,,,,0,0,centos04.beastmode.local.net:1611,
2025-07-26T11:51:50.916-0400,SW_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[128K]_FILESIZE[1G]_IODEPTH[1],WRITE,8000,Total,,37,405929984,22,178,0,0,0,17445,3,2,,
2025-07-26T11:51:50.916-0400,SW_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[128K]_FILESIZE[1G]_IODEPTH[1],WRITE,8000,0,,15,40632320,,,0,,,,1,0,centos01.beastmode.local.net:1611,
2025-07-26T11:51:50.916-0400,SW_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[128K]_FILESIZE[1G]_IODEPTH[1],WRITE,8000,1,,20,54919168,,,0,,,,1,6,centos02.beastmode.local.net:1611,
