ISO date,label,path type,paths,hosts,threads,dirs,files,file size,block size,direct IO,random,random aligned,IO depth,shared paths,truncate,operation,time ms [first],time ms [last],entries/s [first],entries/s [last],IOPS [first],IOPS [last],MiB/s [first],MiB/s [last],CPU% [first],CPU% [last],entries [first],entries [last],MiB [first],MiB [last],Ent lat us [min],Ent lat us [avg],Ent lat us [max],IO lat us [min],IO lat us [avg],IO lat us [max],rwmix read entries/s [first],rwmix read entries/s [last],rwmix read IOPS [first],rwmix read IOPS [last],rwmix read MiB/s [first],rwmix read MiB/s [last],rwmix read entries [first],rwmix read entries [last],rwmix read MiB [first],rwmix read MiB [last],rwmix read Ent lat us [min],rwmix read Ent lat us [avg],rwmix read Ent lat us [max],rwmix read IO lat us [min],rwmix read IO lat us [avg],rwmix read IO lat us [max],version,command
2025-07-26T20:25:34.223-0400,Random_Small_File,file,1,1,4,,,33554432,32768,0,1,1,1,,0,WRITE,18,18,,,55392,55220,1731,1725,12,12,,,31,32,,,,26,71,210,,,,,,,,,,,,,,,,,3.0-29,"/elbencho/elbencho" "--label" "Random_Small_File" "--write" "--read" "--rand" "--iodepth=1" "--threads=4" "--block=32K" "--size=32M" "--timelimit" "1200" "--live1" "--livecsvex" "--livecsv" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2024\20250726_2024_RSF-live.csv" "--csvfile" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2024\20250726_2024_RSF.csv" "--resfile" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2024\20250726_2024_RSF.txt" "--log" "0" "--cpu" "--lat" "C:\\data_testing\20250726202534197976_RSF.BIN" 
2025-07-26T20:25:34.243-0400,Random_Small_File,file,1,1,4,,,33554432,32768,0,1,1,1,,0,READ,5,8,,,118773,120754,3711,3773,5,5,,,20,32,,,,2,28,4147,,,,,,,,,,,,,,,,,3.0-29,"/elbencho/elbencho" "--label" "Random_Small_File" "--write" "--read" "--rand" "--iodepth=1" "--threads=4" "--block=32K" "--size=32M" "--timelimit" "1200" "--live1" "--livecsvex" "--livecsv" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2024\20250726_2024_RSF-live.csv" "--csvfile" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2024\20250726_2024_RSF.csv" "--resfile" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2024\20250726_2024_RSF.txt" "--log" "0" "--cpu" "--lat" "C:\\data_testing\20250726202534197976_RSF.BIN" 
2025-07-26T20:25:48.245-0400,Random_Small_File,file,1,1,8,,,33554432,32768,0,1,1,1,,0,WRITE,16,17,,,57918,57918,1809,1809,17,6,,,30,32,,,,20,133,516,,,,,,,,,,,,,,,,,3.0-29,"/elbencho/elbencho" "--label" "Random_Small_File" "--write" "--read" "--rand" "--iodepth=1" "--threads=8" "--block=32K" "--size=32M" "--timelimit" "1200" "--live1" "--livecsvex" "--livecsv" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2024\20250726_2024_RSF-live.csv" "--csvfile" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2024\20250726_2024_RSF.csv" "--resfile" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2024\20250726_2024_RSF.txt" "--log" "0" "--cpu" "--lat" "C:\\data_testing\20250726202548219075_RSF.BIN" 
2025-07-26T20:25:48.264-0400,Random_Small_File,file,1,1,8,,,33554432,32768,0,1,1,1,,0,READ,1,8,,,116653,127410,3645,3981,0,0,,,4,32,,,,2,37,3230,,,,,,,,,,,,,,,,,3.0-29,"/elbencho/elbencho" "--label" "Random_Small_File" "--write" "--read" "--rand" "--iodepth=1" "--threads=8" "--block=32K" "--size=32M" "--timelimit" "1200" "--live1" "--livecsvex" "--livecsv" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2024\20250726_2024_RSF-live.csv" "--csvfile" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2024\20250726_2024_RSF.csv" "--resfile" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2024\20250726_2024_RSF.txt" "--log" "0" "--cpu" "--lat" "C:\\data_testing\20250726202548219075_RSF.BIN" 
2025-07-26T20:25:53.822-0400,Random_Small_File,file,1,1,16,,,33554432,32768,0,1,1,1,,0,WRITE,17,18,,,56412,55697,1762,1740,12,12,,,30,32,,,,21,279,777,,,,,,,,,,,,,,,,,3.0-29,"/elbencho/elbencho" "--label" "Random_Small_File" "--write" "--read" "--rand" "--iodepth=1" "--threads=16" "--block=32K" "--size=32M" "--timelimit" "1200" "--live1" "--livecsvex" "--livecsv" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2024\20250726_2024_RSF-live.csv" "--csvfile" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2024\20250726_2024_RSF.csv" "--resfile" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2024\20250726_2024_RSF.txt" "--log" "0" "--cpu" "--lat" "C:\\data_testing\20250726202553796438_RSF.BIN" 
2025-07-26T20:25:53.842-0400,Random_Small_File,file,1,1,16,,,33554432,32768,0,1,1,1,,0,READ,0,7,,,113022,128016,3531,4000,0,0,,,2,32,,,,1,70,4108,,,,,,,,,,,,,,,,,3.0-29,"/elbencho/elbencho" "--label" "Random_Small_File" "--write" "--read" "--rand" "--iodepth=1" "--threads=16" "--block=32K" "--size=32M" "--timelimit" "1200" "--live1" "--livecsvex" "--livecsv" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2024\20250726_2024_RSF-live.csv" "--csvfile" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2024\20250726_2024_RSF.csv" "--resfile" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2024\20250726_2024_RSF.txt" "--log" "0" "--cpu" "--lat" "C:\\data_testing\20250726202553796438_RSF.BIN" 
2025-07-26T20:25:59.366-0400,Random_Small_File,file,1,1,1,,,33554432,65536,0,1,1,1,,0,WRITE,19,19,,,26081,26081,1630,1630,6,6,,,32,32,,,,33,37,126,,,,,,,,,,,,,,,,,3.0-29,"/elbencho/elbencho" "--label" "Random_Small_File" "--write" "--read" "--rand" "--iodepth=1" "--threads=1" "--block=64K" "--size=32M" "--timelimit" "1200" "--live1" "--livecsvex" "--livecsv" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2024\20250726_2024_RSF-live.csv" "--csvfile" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2024\20250726_2024_RSF.csv" "--resfile" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2024\20250726_2024_RSF.txt" "--log" "0" "--cpu" "--lat" "C:\\data_testing\20250726202559340578_RSF.BIN" 
2025-07-26T20:25:59.386-0400,Random_Small_File,file,1,1,1,,,33554432,65536,0,1,1,1,,0,READ,4,4,,,108589,108589,6786,6786,0,0,,,32,32,,,,2,8,35,,,,,,,,,,,,,,,,,3.0-29,"/elbencho/elbencho" "--label" "Random_Small_File" "--write" "--read" "--rand" "--iodepth=1" "--threads=1" "--block=64K" "--size=32M" "--timelimit" "1200" "--live1" "--livecsvex" "--livecsv" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2024\20250726_2024_RSF-live.csv" "--csvfile" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2024\20250726_2024_RSF.csv" "--resfile" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2024\20250726_2024_RSF.txt" "--log" "0" "--cpu" "--lat" "C:\\data_testing\20250726202559340578_RSF.BIN" 
2025-07-26T20:26:13.215-0400,Random_Small_File,file,1,1,4,,,33554432,65536,0,1,1,1,,0,WRITE,13,13,,,37868,37979,2366,2373,0,0,,,31,32,,,,35,102,388,,,,,,,,,,,,,,,,,3.0-29,"/elbencho/elbencho" "--label" "Random_Small_File" "--write" "--read" "--rand" "--iodepth=1" "--threads=4" "--block=64K" "--size=32M" "--timelimit" "1200" "--live1" "--livecsvex" "--livecsv" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2024\20250726_2024_RSF-live.csv" "--csvfile" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2024\20250726_2024_RSF.csv" "--resfile" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2024\20250726_2024_RSF.txt" "--log" "0" "--cpu" "--lat" "C:\\data_testing\20250726202613189668_RSF.BIN" 
2025-07-26T20:26:13.229-0400,Random_Small_File,file,1,1,4,,,33554432,65536,0,1,1,1,,0,READ,1,5,,,82017,93023,5126,5813,7,6,,,8,32,,,,2,28,1572,,,,,,,,,,,,,,,,,3.0-29,"/elbencho/elbencho" "--label" "Random_Small_File" "--write" "--read" "--rand" "--iodepth=1" "--threads=4" "--block=64K" "--size=32M" "--timelimit" "1200" "--live1" "--livecsvex" "--livecsv" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2024\20250726_2024_RSF-live.csv" "--csvfile" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2024\20250726_2024_RSF.csv" "--resfile" "C:\Users\spillman\PythonProjects\elcrapo\v6\result-logs\20250726_2024\20250726_2024_RSF.txt" "--log" "0" "--cpu" "--lat" "C:\\data_testing\20250726202613189668_RSF.BIN" 
